ID,Make,Model,Price,Year,Odometer,Fuel type,Engine type,Color,Body,Transmission,Drive
16051327,Lada (ВАЗ),2106,350,1988,22900,бензин,1600,другой,хэтчбек 5 дв.,Механика,Задний
16050162,Ford,Focus,350,2000,280,бензин,2000,синий,хэтчбек 5 дв.,Автомат,Передний
16036157,ГАЗ,3110,350,1998,300000,бензин,2400,белый,седан,Механика,Задний
16035824,Ford,Orion,350,1993,295,бензин,1600,бордовый,седан,Механика,Передний
16031615,Lada (ВАЗ),2106,350,1992,60000,бензин,1333,белый,седан,Механика,Задний
16030333,Opel,Astra,350,1994,1111111,бензин,1600,синий,универсал,Механика,Передний
16025844,Ford,Mondeo,350,1995,150,бензин,1800,синий,седан,Механика,
16025747,Alfa Romeo,33,350,1994,333333,бензин,1400,черный,хэтчбек 5 дв.,Механика,Передний
16024988,Lada (ВАЗ),2102,350,1976,70000,бензин,1300,зеленый,универсал,Механика,Задний
16014420,Lada (ВАЗ),2101,350,1978,400000,бензин,1300,красный,седан,Механика,Задний
16013432,Mazda,323,350,1987,111,бензин,1500,серый,хэтчбек 5 дв.,Механика,Передний
16012776,Opel,Ascona,350,1986,350000,бензин,1600,синий,седан,Механика,Передний
16012572,BMW,5 серия,350,1991,270000,бензин,2500,черный,седан,Механика,Задний
16005001,Ford,Mondeo,350,1994,320000,бензин,2000,серебристый,универсал,Механика,Передний
16003998,Lada (ВАЗ),2108,350,1988,258000,бензин,1300,красный,хэтчбек 3 дв.,Механика,Передний
16001245,Opel,Vectra,350,1990,333333,бензин,2000,бордовый,седан,Механика,Передний
15980894,Opel,Omega,350,1989,300000,бензин (пропан-бутан),2000,серый,седан,Механика,Задний
15980449,Ford,Escort,350,1998,250000,бензин,1600,другой,универсал,Механика,Передний
15980353,Ford,Sierra,350,1983,0,бензин,1600,серебристый,хэтчбек 5 дв.,Механика,
15979466,Lada (ВАЗ),2106,350,1991,78000,бензин (пропан-бутан),1300,белый,седан,Механика,
15979372,Mazda,323,350,1992,22344,бензин,1600,красный,хэтчбек 3 дв.,Механика,Передний
15978246,Kia,Clarus,350,1996,300000,бензин,2000,зеленый,седан,Механика,Передний
15977033,ГАЗ,24,350,1979,300000,бензин,2400,черный,седан,Механика,Передний
15974824,Nissan,Bluebird,350,1987,1,дизель,2000,белый,универсал,Механика,Передний
15974317,Mazda,626,350,1996,4000000,бензин,1800,синий,хэтчбек 5 дв.,Механика,Передний
15973989,Lada (ВАЗ),2108,350,1992,11111,бензин,1300,другой,хэтчбек 3 дв.,Механика,Передний
15973945,BMW,3 серия,350,1985,370000,бензин,2800,бордовый,седан,Механика,Задний
15972836,Opel,Ascona,350,1986,50000,бензин,1800,серый,седан,Механика,Передний
15967995,Opel,Senator,350,1982,111111,бензин,2500,другой,седан,Механика,Задний
15966180,Ford,Orion,350,1994,500000,бензин,1400,зеленый,седан,Автомат,Передний
15963959,Audi,100,350,1984,300,бензин,1800,синий,седан,Механика,Передний
15956138,Lada (ВАЗ),2105,350,1995,200000,бензин,1600,другой,седан,Механика,Задний
15955985,Mazda,626,350,1991,515000,бензин,2000,белый,хэтчбек 5 дв.,Механика,Передний
15950721,Opel,Vectra,350,1990,120000,бензин (пропан-бутан),1800,синий,седан,Механика,Передний
15948607,Ford,Scorpio,350,1986,123456,бензин,2000,серый,хэтчбек 5 дв.,Механика,Задний
15945892,Citroen,Xantia,350,1993,300000,бензин,1800,синий,хэтчбек 5 дв.,Механика,Передний
15937605,Honda,Civic,350,1978,260000,бензин,1300,красный,хэтчбек 3 дв.,Автомат,Передний
15928418,Lada (ВАЗ),2101,350,1976,5840040,бензин,1200,серебристый,седан,Механика,Задний
15927469,Ford,Orion,350,1991,300000,дизель,1800,красный,седан,Механика,Передний
15927319,Volkswagen,Golf,350,1988,500000,бензин (гибрид),1600,белый,хэтчбек 3 дв.,Автомат,Передний
15921392,Opel,Kadett,350,1987,100000,бензин,1300,черный,седан,Механика,
15920190,Renault,25,350,1989,3578546,бензин,2200,серый,хэтчбек 5 дв.,Механика,Передний
15914581,SEAT,Toledo,350,1995,280000,бензин,1800,бордовый,хэтчбек 5 дв.,Механика,Передний
15912813,Москвич,408,350,1966,100000,бензин,1500,синий,седан,Механика,Задний
15910012,Renault,Megane,350,1997,400000,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
15908072,Renault,21,350,1994,100000,бензин,1700,зеленый,универсал,Механика,
15889575,Audi,100,350,1986,280000,бензин,2000,серебристый,седан,Механика,Передний
15883027,Nissan,Sunny,350,1992,2,дизель,2000,серый,универсал,Механика,
15881870,Opel,Omega,350,1988,350000,бензин (пропан-бутан),2000,фиолетовый,седан,Механика,Задний
15879385,Rover,600,350,1996,12222,бензин,2000,черный,седан,Механика,Передний
15878887,ЗАЗ,1103 Slavuta,350,2005,0,бензин,1200,синий,седан,Механика,Передний
15878472,Hyundai,Lantra,350,1992,250000,бензин,1500,красный,седан,Механика,Передний
15864105,Lada (ВАЗ),2101,350,1978,66000,бензин,1200,желтый,седан,Механика,Задний
15863525,Opel,Kadett,350,1988,10000,бензин,1800,синий,седан,Механика,Передний
15863405,Skoda,Felicia,350,1996,345,бензин,1300,другой,хэтчбек 5 дв.,Механика,Передний
15855005,Opel,Ascona,350,1988,250000,бензин,1600,другой,седан,Механика,Передний
15839210,Ford,Sierra,350,1988,363314,бензин,1800,бордовый,седан,Механика,Задний
15838112,Москвич,2140,350,1988,150000,бензин,1500,белый,седан,Механика,
15833925,Volkswagen,Golf,350,1987,2700000,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
15829074,Ford,Orion,350,1986,1111111,бензин,1400,синий,седан,Механика,Передний
15825763,Lada (ВАЗ),2109,350,1988,451990,бензин,1300,синий,хэтчбек 5 дв.,Механика,Передний
15825147,Renault,19,350,1994,350000,бензин,1700,синий,седан,Механика,Передний
15820071,Volvo,460,350,1992,170000,бензин,1700,синий,седан,Механика,Передний
15806198,Citroen,Xantia,350,1994,340000,бензин,1800,зеленый,хэтчбек 5 дв.,Механика,Передний
15805637,Suzuki,Baleno,350,1996,1,бензин (пропан-бутан),1600,синий,универсал,Механика,Передний
15792523,Mazda,626,350,1989,430000,дизель,2000,синий,седан,Механика,Передний
15792046,Rover,600,350,1996,12345,бензин,2000,черный,седан,Механика,Передний
15790908,Ford,Fiesta,350,1990,71000,бензин,1100,красный,хэтчбек 5 дв.,Механика,Передний
15790611,Fiat,Palio,350,1998,200000,дизель,1700,синий,универсал,Механика,Передний
15781933,Alfa Romeo,164,350,1995,400000,дизель,2500,белый,седан,Механика,Передний
15771875,Москвич,2140,350,1985,3550,бензин (пропан-бутан),1500,белый,седан,Механика,Задний
15768646,Citroen,ZX,350,1994,280000,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
15766498,Москвич,412,350,1986,111111,бензин,1500,желтый,седан,Механика,Задний
15764053,Audi,100,350,1984,111111,бензин (пропан-бутан),2300,зеленый,седан,Механика,Передний
15720911,Kia,Clarus,350,1997,280000,бензин,1800,серый,седан,Механика,Передний
15718056,Ford,Sierra,350,1984,300000,бензин,1800,белый,хэтчбек 5 дв.,Механика,Задний
15708011,Volkswagen,Santana,350,1985,350000,бензин,1800,бордовый,седан,Механика,Передний
15700672,ЗАЗ,968,350,1980,80000,бензин,1100,зеленый,купе,Механика,Задний
15689331,Hyundai,Lantra,350,1993,280000,бензин,1500,черный,седан,Механика,Передний
15644752,Ford,Escort,350,1983,350000,бензин,1100,красный,хэтчбек 5 дв.,Механика,Передний
15635358,Opel,Kadett,350,1986,340000,бензин,2000,белый,хэтчбек 5 дв.,Механика,Передний
15620575,Ford,Escort,350,1996,84245,бензин,1800,синий,универсал,Механика,Передний
15618374,Kia,Clarus,350,1997,470000,бензин,2000,серебристый,седан,Механика,Передний
15610944,Opel,Kadett,350,1986,123456,бензин,1300,серебристый,седан,Механика,Передний
15607579,Daewoo,Lanos,350,1998,180,бензин,1500,красный,хэтчбек 5 дв.,Механика,Передний
15597608,Hyundai,Pony,350,1994,340000,бензин,1500,синий,седан,Механика,Передний
15592857,Daewoo,Espero,350,1997,300000,бензин,1500,синий,седан,Механика,Передний
15585259,Opel,Kadett,350,1991,100000,бензин,1600,белый,универсал,Механика,Передний
15583578,Ford,Escort,350,1995,300000,бензин,1400,бордовый,седан,Механика,Передний
15549772,Ford,Escort,350,1995,300000,бензин,1600,синий,универсал,Механика,Передний
15545980,Fiat,Tempra,350,1992,1,бензин,1555,бордовый,седан,Механика,Передний
15521030,Renault,19,350,1998,234000,бензин,1400,синий,седан,Механика,Передний
15515928,Ford,Escort,350,1991,1000,бензин,1600,черный,универсал,Механика,Передний
15511481,Ford,Escort,350,1989,150000,бензин (пропан-бутан),1300,бордовый,хэтчбек 5 дв.,Механика,Передний
15506913,Fiat,Tipo,350,1992,226000,бензин,1400,синий,хэтчбек 5 дв.,Механика,Передний
15476695,Ford,Escort,350,1991,400000,бензин,1400,красный,хэтчбек 5 дв.,Механика,Передний
15472918,SEAT,Toledo,350,1996,340000,бензин,1800,синий,хэтчбек 5 дв.,Механика,Передний
15457696,Kia,Clarus,350,1996,375000,бензин (пропан-бутан),1800,серебристый,седан,Механика,Передний
15373352,Opel,Kadett,350,1986,300000,дизель,1600,зеленый,хэтчбек 5 дв.,Механика,Передний
14932118,Ford,Escort,350,1994,330000,дизель,1800,синий,хэтчбек 5 дв.,Механика,Передний
14795841,Opel,Vectra,350,1989,333000,бензин,1800,серый,седан,Механика,Передний
14781880,Ford,Escort,350,1991,86000,бензин,1600,красный,хэтчбек 3 дв.,Механика,Передний
14682700,Isuzu,Midi,350,1992,375000,дизель,2200,белый,микроавтобус пассажирский,Механика,Задний
14675129,Lada (ВАЗ),2104,350,1987,54000,бензин,1500,белый,универсал,Механика,Задний
14620745,Mazda,323F,350,1992,9999,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
14610955,SEAT,Ibiza,350,1990,500000,бензин,1200,черный,хэтчбек 3 дв.,Механика,Передний
14576169,Kia,Sephia,350,1996,0,бензин,1600,белый,седан,Механика,
14565063,Skoda,Forman,350,1994,1111,бензин,1400,синий,универсал,Механика,Передний
14560920,Ford,Fiesta,350,1993,300000,бензин,1300,зеленый,хэтчбек 5 дв.,Механика,Передний
14513865,Volkswagen,Vento,350,1994,300000,дизель,1900,бордовый,седан,Механика,Передний
14470429,Ford,Scorpio,350,1995,40000,бензин,2000,синий,седан,Механика,Задний
14435110,Lada (ВАЗ),2107,350,1999,90000,бензин,1500,зеленый,седан,Механика,Задний
14234625,Mitsubishi,Galant,350,1990,350000,бензин,2000,синий,хэтчбек 5 дв.,Механика,Передний
14179272,Proton,Persona,350,2000,200000,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
14027660,Volvo,440,350,1994,252000,бензин,1800,красный,хэтчбек 5 дв.,Механика,Передний
13753841,Mitsubishi,Galant,350,1992,380000,дизель,1800,серый,седан,Механика,Передний
13608138,Lada (ВАЗ),2108,350,1996,100000,бензин,1500,белый,кабриолет,Механика,Передний
13603332,Renault,Clio,350,1995,315290,бензин,1200,зеленый,хэтчбек 3 дв.,Механика,Передний
13308175,Citroen,ZX,350,1991,235000,бензин,1600,серый,хэтчбек 5 дв.,Механика,Передний
13274661,Kia,Sportage,350,1998,300000,бензин,2000,красный,внедорожник 5 дв.,Механика,Подключаемый полный
15611038,Ford,Sierra,355,1991,123456,дизель,1800,красный,универсал,Механика,
16134903,Fiat,Palio,357,1998,310450,бензин,1200,зеленый,универсал,Механика,Передний
15554677,Opel,Vectra,358,1991,285299,бензин,1800,другой,седан,Механика,Передний
16166887,Москвич,2140,360,1987,41289,бензин,1500,коричневый,седан,Механика,Задний
16160995,Fiat,Punto,360,1996,343556,бензин,1100,зеленый,хэтчбек 5 дв.,Механика,Передний
16151983,Ford,Escort,360,1996,333000,бензин,1600,синий,хэтчбек 5 дв.,Механика,Передний
16052691,Ford,Escort,360,1991,53838,бензин,1400,синий,универсал,Механика,Передний
16034910,Lada (ВАЗ),2101,360,1982,150000,бензин,1300,желтый,седан,Механика,Задний
16195529,Lada (ВАЗ),2106,362,1990,48000,бензин,1300,белый,седан,Механика,Задний
16169826,Audi,80,362,1984,280000,бензин,1800,красный,седан,Механика,Передний
16154380,Ford,Ka,362,1999,90000,бензин,1300,черный,хэтчбек 3 дв.,Механика,Передний
16134418,Volkswagen,Jetta,362,1986,99999,бензин,1800,синий,седан,Механика,Передний
16126489,Mazda,121,362,1991,300000,бензин,1324,зеленый,седан,Механика,Передний
16124076,Honda,Accord,362,1984,333333,бензин,1800,черный,хэтчбек 3 дв.,Механика,Передний
16072311,Москвич,2141,362,1990,250000,бензин,1500,синий,хэтчбек 5 дв.,Механика,Передний
15894572,Ford,Escort,362,1992,199999,бензин,1400,красный,хэтчбек 5 дв.,Механика,Передний
15878425,Kia,Rio,362,2001,100000,бензин,1600,другой,универсал,Механика,Передний
15558996,Ford,Fiesta,362,1991,49000,бензин,1100,бордовый,хэтчбек 3 дв.,Механика,Передний
14806915,Mazda,626,362,1987,123,бензин,1800,серый,хэтчбек 5 дв.,Механика,Передний
14566822,Volkswagen,Golf,362,1986,200000,бензин,1300,бордовый,хэтчбек 3 дв.,Механика,Передний
16082083,Peugeot,405,364,1992,263646,дизель,1900,белый,универсал,Механика,Передний
15944866,Ford,Orion,364,1993,78970,дизель,1800,серый,седан,Механика,Передний
15825053,Lada (ВАЗ),2109,365,1988,100,бензин,1300,красный,хэтчбек 5 дв.,Механика,Передний
15802870,Audi,80,368,1983,3333333,дизель,1600,серебристый,седан,Механика,Передний
16161103,Lada (ВАЗ),2107,370,1988,65000,бензин,1500,синий,седан,Механика,
16156270,Ford,Escort,370,1993,340000,дизель,1800,красный,хэтчбек 5 дв.,Механика,Передний
16138066,Nissan,Primera,370,1995,300000,бензин,1600,красный,седан,Механика,Передний
16120802,Mitsubishi,Galant,370,1989,250000,дизель,2000,бордовый,хэтчбек 5 дв.,Механика,Передний
16113000,Москвич,412,370,1975,50000,бензин,1500,зеленый,седан,Механика,Задний
16069413,Lada (ВАЗ),2106,370,1990,17046,бензин,1300,белый,седан,Механика,Задний
16062712,Lada (ВАЗ),2105,370,1993,11111,бензин,1300,серый,седан,Механика,Задний
15967858,Москвич,412,370,1973,1234562,бензин,1500,желтый,седан,Механика,Задний
15908140,Fiat,Tipo,370,1993,320000,бензин,1400,черный,хэтчбек 5 дв.,Механика,Передний
15822752,Mazda,323,370,1987,10,бензин,1300,серый,хэтчбек 5 дв.,Механика,Передний
14738278,Москвич,408,370,1972,56000,бензин,1300,зеленый,седан,Механика,Задний
14532218,SEAT,Cordoba,372,1993,284316,бензин,1598,красный,седан,Механика,Передний
15863332,Alfa Romeo,146,373,1997,111111,бензин,1600,черный,хэтчбек 5 дв.,Механика,Передний
15856026,Ford,Escort,374,1991,2945,бензин,1753,красный,универсал,Механика,Передний
16112199,Lada (ВАЗ),2106,375,1988,41475,бензин,1300,другой,седан,Механика,Задний
15863189,Ford,Scorpio,375,1986,165763,бензин,1993,черный,хэтчбек 5 дв.,Механика,Задний
16194239,Lada (ВАЗ),2105,380,1989,99999,бензин,1500,белый,седан,Механика,Задний
16193756,Volkswagen,Jetta,380,1988,380000,дизель,1600,красный,седан,Механика,Передний
16062446,Opel,Vectra,380,1995,438835,бензин,1800,другой,седан,Механика,Передний
15987317,Peugeot,405,380,1991,6666666,дизель,1900,серый,седан,Механика,Передний
15943746,BMW,5 серия,380,1987,232000,бензин,2000,белый,седан,Механика,Задний
15914923,Suzuki,Swift,380,1987,780327,бензин,1400,бордовый,хэтчбек 3 дв.,Механика,Передний
15800916,Opel,Ascona,381,1987,212000,бензин (пропан-бутан),1600,белый,седан,Механика,Передний
15532532,Volkswagen,Passat,381,1990,199544,дизель,1588,белый,универсал,Механика,Передний
14467599,Fiat,Tempra,385,1991,1111,бензин,1600,фиолетовый,седан,Механика,Передний
16190410,Ford,Mondeo,386,1999,300000,дизель,1800,другой,универсал,Механика,Передний
16186727,Москвич,412,386,1990,100000,бензин,1500,синий,седан,Механика,Задний
16179787,Ford,Escort,386,1992,300000,бензин,1400,синий,хэтчбек 5 дв.,Механика,Передний
16178044,Iran Khodro,Samand,386,2008,361509,бензин,1761,серый,седан,Механика,Передний
16177734,Lada (ВАЗ),2107,386,2003,135000,бензин (пропан-бутан),1600,белый,седан,Механика,Задний
16177200,Ford,Mondeo,386,1993,99999,бензин,1800,зеленый,седан,Механика,Передний
16173748,ГАЗ,24,386,1976,500000,бензин,2400,коричневый,седан,Механика,Задний
16170864,Nissan,Sunny,386,1992,2000,бензин,8000,серебристый,седан,Механика,Передний
16169020,Ford,Escort,386,1991,631590,бензин (гибрид),1400,синий,хэтчбек 5 дв.,Механика,
16133406,Ford,Escort,386,1993,360000,бензин,1600,зеленый,универсал,Механика,Передний
16113428,Mazda,626,386,1986,333333,бензин,2000,коричневый,хэтчбек 5 дв.,Механика,Передний
16104657,Volkswagen,Passat,386,1983,500000,дизель,1600,серый,универсал,Механика,
16101851,Ford,Escort,386,1994,180000,бензин,1800,синий,универсал,Механика,Передний
16089613,Nissan,Sunny,386,1995,200000,бензин,1600,зеленый,хэтчбек 5 дв.,Механика,
16084079,Suzuki,Swift,386,1993,10000,бензин,1000,синий,хэтчбек 5 дв.,Механика,Передний
16080373,Volkswagen,Passat,386,1982,370000,бензин,1300,другой,хэтчбек 5 дв.,Механика,Передний
16075238,Lada (ВАЗ),2106,386,1986,300,бензин,1600,другой,седан,Механика,Задний
16053795,Volkswagen,Golf,386,1983,100,дизель,1500,синий,хэтчбек 3 дв.,Механика,Передний
16012951,Kia,Sephia,386,1996,250000,бензин,1600,синий,лифтбек,Механика,Передний
16001289,Lada (ВАЗ),2106,386,1989,60000,бензин,1300,белый,седан,Механика,Задний
15985611,Lada (ВАЗ),2107,386,1986,100000,бензин,1500,синий,седан,Механика,Задний
15981515,Lada (ВАЗ),2106,386,1986,32000,бензин,1300,белый,седан,Механика,Задний
15971674,Fiat,Palio,386,1999,200,дизель,1600,черный,универсал,Механика,Передний
15927630,Mercedes-Benz,E-Класс,386,1986,5000,бензин,2000,белый,седан,Механика,Задний
15894160,Fiat,Tempra,386,1994,1090,бензин,1600,серый,седан,Механика,Передний
15848073,Ford,Orion,386,1991,12000,бензин,1400,синий,седан,Механика,Передний
15769048,Fiat,Brava,386,1997,188150,бензин,1400,черный,хэтчбек 5 дв.,Механика,Передний
15554790,Renault,21,386,1991,3000,бензин,1700,бордовый,седан,Механика,Передний
15494554,Ford,Orion,386,1990,180000,бензин,1600,серебристый,седан,Механика,Передний
15306827,Lada (ВАЗ),21099,386,1995,152368,бензин,1500,красный,седан,Механика,Передний
14651351,Lada (ВАЗ),2106,386,1995,90000,бензин,1500,белый,седан,Механика,Задний
14621427,ИЖ,2125,386,1990,100000,бензин,1500,коричневый,хэтчбек 5 дв.,Механика,Задний
14428271,Ford,Escort,386,1995,2000,дизель,1800,белый,универсал,Механика,
14347673,Fiat,Croma,386,1995,100000,дизель,1900,зеленый,хэтчбек 5 дв.,Механика,Передний
14152697,Mazda,E-Series,386,1991,345000,дизель,2200,синий,микроавтобус пассажирский,Механика,Задний
14098731,Mitsubishi,Space Runner,386,1997,300000,бензин,1800,зеленый,минивэн,Механика,Передний
16112425,Nissan,Sunny,389,1994,347800,дизель,2000,бордовый,универсал,Механика,Передний
16166899,SEAT,Ibiza,390,1992,300000,бензин,900,красный,хэтчбек 5 дв.,Механика,Передний
16119716,Ford,Escort,390,1997,300000,дизель,1800,серебристый,универсал,Механика,Передний
16014737,Renault,21,390,1987,270000,бензин,1700,зеленый,седан,Механика,Передний
15716890,Ford,Escort,390,1994,250000,бензин,1400,бордовый,хэтчбек 5 дв.,Механика,Передний
11481019,Ford,Fiesta,390,1991,400000,дизель,1800,зеленый,хэтчбек 3 дв.,Механика,Передний
16151262,Lada (ВАЗ),2109,391,1995,25000,бензин,1300,красный,хэтчбек 5 дв.,Механика,Передний
15828961,Lada (ВАЗ),2108,391,1992,771842,бензин,1500,бордовый,хэтчбек 3 дв.,Механика,Передний
15813198,Lada (ВАЗ),2108,391,1987,47309,бензин,1300,белый,хэтчбек 3 дв.,Механика,Передний
16135955,Toyota,Corolla,392,1988,280000,бензин,1400,белый,хэтчбек 5 дв.,Механика,
15978738,Volkswagen,Golf,395,1992,200000,бензин,1400,синий,хэтчбек 3 дв.,Механика,Передний
15974056,Mazda,626,395,1991,272933,бензин (пропан-бутан),2200,серый,седан,Механика,Передний
16136598,Ford,Mondeo,396,1996,402855,бензин,1800,фиолетовый,универсал,Механика,Передний
15632377,Volkswagen,Passat,398,1988,379922,бензин,1800,красный,седан,Механика,Передний
16182091,Ford,Mondeo,399,1996,427259,бензин,1800,зеленый,универсал,Механика,Передний
16157241,Lada (ВАЗ),2107,399,1987,200000,бензин,1300,другой,седан,Механика,Задний
16146578,Opel,Kadett,399,1989,300000,бензин,1600,красный,седан,Механика,Передний
16131092,Volkswagen,Passat,399,1986,333333,дизель,1600,серебристый,универсал,Механика,Передний
15962681,Mercedes-Benz,190 (W201),399,1986,499000,бензин,2000,красный,седан,Механика,Задний
15689758,Mazda,323,399,1996,325,бензин,1500,серебристый,седан,Механика,Передний
14269956,Mazda,626,399,1988,457000,бензин,2000,красный,хэтчбек 5 дв.,Механика,Передний
16197156,Ford,Escort,400,1991,200000,дизель,1800,серый,универсал,Механика,Передний
16196793,Ford,Escort,400,1996,300,бензин,1600,синий,универсал,Механика,Передний
16196762,Opel,Rekord,400,1983,224000,бензин (пропан-бутан),2000,серебристый,седан,Механика,Задний
16196375,Lada (ВАЗ),2108,400,1988,200000,бензин,1500,другой,хэтчбек 5 дв.,Механика,Передний
16195920,Ford,Sierra,400,1987,250000,бензин,2000,красный,универсал,Механика,Задний
16195192,Audi,80,400,1989,10,бензин (пропан-бутан),1800,синий,седан,Механика,Передний
16194169,Ford,Sierra,400,1987,360000,бензин,1600,зеленый,хэтчбек 3 дв.,Механика,Задний
16194148,Opel,Omega,400,1994,400000,бензин,2500,серый,седан,Механика,Задний
16194141,Lada (ВАЗ),2104,400,2000,222222,бензин,1500,белый,универсал,Механика,Задний
16194093,Fiat,Marea,400,1998,1,дизель,1900,черный,универсал,Механика,Передний
16193794,Hyundai,Accent,400,1995,200000,бензин,1400,синий,хэтчбек 3 дв.,Механика,Передний
16193788,Lada (ВАЗ),2105,400,1990,90000,бензин,1200,красный,седан,Механика,Задний
16193741,Peugeot,309,400,1991,255,бензин,1400,черный,хэтчбек 5 дв.,Механика,Передний
16193401,Ford,Escort,400,1992,131441,дизель,1800,красный,универсал,Механика,Передний
16193261,Audi,80,400,1985,350000,бензин,1800,бордовый,седан,Механика,Передний
16192538,Opel,Astra,400,1992,0,бензин,1600,синий,седан,Механика,
16192128,Opel,Omega,400,1991,350000,дизель,2300,зеленый,седан,Механика,Задний
16191262,Renault,19,400,1992,3000000,бензин,1700,бордовый,хэтчбек 5 дв.,Механика,Передний
16190763,Opel,Vectra,400,1993,300,бензин,1600,серый,седан,Механика,Передний
16190698,Volkswagen,Jetta,400,1985,500000,бензин,1300,другой,седан,Механика,Передний
16190257,ГАЗ,3110,400,1998,180000,бензин,2500,черный,седан,Механика,
16189924,Opel,Astra,400,1993,400000,бензин,1600,белый,универсал,Механика,Передний
16189586,Volkswagen,Polo,400,1989,186000,бензин,1100,черный,купе,Механика,Передний
16188272,Suzuki,Baleno,400,1997,225000,бензин,1600,серебристый,седан,Механика,Передний
16186651,Subaru,Legacy,400,1991,999999,бензин,2200,серый,универсал,Автомат,Постоянный полный
16185693,Renault,19,400,1992,400000,бензин,1700,черный,хэтчбек 3 дв.,Механика,Передний
16185685,Ford,Sierra,400,1987,600000,бензин,1600,коричневый,хэтчбек 5 дв.,Механика,Задний
16185059,Opel,Vectra,400,1990,1000000,бензин,2000,серебристый,седан,Механика,Передний
16184008,Lada (ВАЗ),2108,400,1986,11111,бензин,1500,другой,хэтчбек 3 дв.,Механика,Передний
16183522,Mitsubishi,Colt,400,1992,400000,бензин,1600,черный,хэтчбек 3 дв.,Механика,Передний
16183345,Peugeot,605,400,1994,300000,бензин,2000,зеленый,седан,Механика,Передний
16183272,Audi,100,400,1985,357888,бензин,1800,коричневый,седан,Механика,Передний
16183094,Lada (ВАЗ),2110,400,2000,270000,бензин,1500,серебристый,седан,Механика,Передний
16180462,Proton,Persona,400,1995,253000,бензин,1500,бордовый,седан,Механика,Передний
16180383,Lada (ВАЗ),2101,400,1984,146000,бензин,1300,зеленый,седан,Механика,Задний
16180262,Opel,Astra,400,1995,283000,бензин,1600,фиолетовый,хэтчбек 5 дв.,Механика,Передний
16180134,Opel,Omega,400,1990,340000,бензин,2400,серебристый,седан,Механика,Задний
16178950,Hyundai,Lantra,400,1993,1600,бензин,1600,синий,седан,Механика,Передний
16176182,Audi,100,400,1987,500000,дизель,2000,серый,седан,Механика,
16175482,Ford,Sierra,400,1989,320000,бензин,2000,коричневый,седан,Механика,Задний
16175243,Mitsubishi,Galant,400,1995,300000,бензин,1800,бордовый,хэтчбек 5 дв.,Механика,Передний
16175223,Opel,Kadett,400,1986,400000,бензин,1300,красный,седан,Механика,Передний
16173210,Mazda,626,400,1987,1,дизель,2000,серебристый,седан,Механика,Передний
16172396,Mazda,626,400,1996,600000,бензин,1800,серый,седан,Механика,Передний
16171169,Lada (ВАЗ),2105,400,1994,62999,бензин,1500,другой,седан,Механика,Задний
16170525,Lada (ВАЗ),2106,400,1991,52000,бензин,1500,белый,седан,Механика,Задний
16170320,Mazda,626,400,1990,2999,бензин (пропан-бутан),2000,серебристый,хэтчбек 5 дв.,Механика,Передний
16169365,Mazda,323,400,1995,276402,бензин,1500,синий,седан,Механика,Передний
16169026,Renault,Laguna,400,1995,444444,бензин (пропан-бутан),1800,белый,хэтчбек 5 дв.,Механика,Передний
16168998,Peugeot,309,400,1988,250000,дизель,1900,желтый,хэтчбек 5 дв.,Механика,Передний
16168445,Fiat,Uno,400,1993,286900,дизель,1700,зеленый,хэтчбек 5 дв.,Механика,
16168080,ЗАЗ,966,400,1987,123123,бензин,1200,оранжевый,седан,Механика,Задний
16166290,Mazda,626,400,1989,300000,бензин,2000,красный,хэтчбек 5 дв.,Механика,Передний
16166098,Москвич,2141,400,1992,300000,бензин,1500,белый,хэтчбек 5 дв.,Механика,Передний
16165006,Mazda,626,400,1986,345000,бензин,2000,красный,купе,Механика,Передний
16160804,Peugeot,305,400,1987,205000,дизель,1900,серебристый,универсал,Механика,Передний
16160296,Fiat,Tipo,400,1990,282000,бензин,1600,серый,хэтчбек 5 дв.,Механика,Передний
16158565,Opel,Vectra,400,1993,515000,дизель,1700,серебристый,седан,Механика,Передний
16158269,Nissan,Primera,400,1993,0,бензин,1600,серый,седан,Механика,Передний
16157880,Skoda,Felicia,400,1997,230000,бензин,1600,серебристый,универсал,Механика,Передний
16157594,Ford,Mondeo,400,1993,232432,бензин,1800,черный,седан,Механика,Передний
16156663,Mazda,626,400,1993,3333333,бензин,2500,синий,хэтчбек 5 дв.,Механика,Передний
16155578,Ford,Fiesta,400,1996,235000,дизель,1800,белый,хэтчбек 3 дв.,Механика,Передний
16155267,Lada (ВАЗ),2109,400,1989,88000,бензин,1500,белый,хэтчбек 5 дв.,Механика,Передний
16154968,Opel,Vectra,400,1995,3550,бензин,1800,серый,седан,Механика,Передний
16154667,Эксклюзив,Редкая модель,400,1985,20000,бензин,500,другой,седан,Механика,Задний
16153061,Opel,Vectra,400,1991,333333,дизель,1600,белый,хэтчбек 5 дв.,Механика,Передний
16152982,Ford,Mondeo,400,1995,445000,бензин,1600,синий,универсал,Механика,Передний
16152889,Daewoo,Lanos,400,1999,400000,бензин,1400,серебристый,хэтчбек 3 дв.,Механика,Передний
